CHRISTLEIN_NB;ICDAR_CLAMM;OrigFileName;Script_type_ICDAR2017;DATE_ICDAR;FILENAME;SCRIPT_TYPE1;SCRIPT_TYPE10;SCRIPT_TYPE11;SCRIPT_TYPE12;SCRIPT_TYPE2;SCRIPT_TYPE3;SCRIPT_TYPE4;SCRIPT_TYPE5;SCRIPT_TYPE6;SCRIPT_TYPE7;SCRIPT_TYPE8;SCRIPT_TYPE9
475;Task_1_3;IRHT_P_006686.tif;8_Semihybrida;9;IRHT_P_006686;0.000274370539205;0.000700936510386;0.012702480905;0.00304378284915;0.364173011354;0.0234806761193;0.000540937315116;0.139358842713;0.00474781956092;0.0438728443853;0.354388412;0.0527158857487
476;Task_1_3;IRHT_P_008167.tif;8_Semihybrida;10;IRHT_P_008167;0.0135849884616;0.00226121884944;0.00192856084956;0.0369059914466;0.439886653498;0.00126552163313;6.31073474021e-05;0.139794690639;0.120194155632;0.000929766146565;0.226188468185;0.0169968773123
477;Task_1_3;IRHT_P_008016.tif;1_Caroline;1;IRHT_P_008016;0.678489441329;0.000210633950987;0.014896744137;0.014513362452;0.0110211098688;0.0485262477475;0.0235166981149;0.0570279222213;0.0108000358915;0.119024043093;0.0180959540509;0.00387780714281
478;Task_1_3;btv1b90767290_f59_1.tif;3_Half_Uncial;1;btv1b90767290_f59_1;0.00945659161493;0.000527817467104;0.0195800832811;0.120986003276;0.006821402476;0.433055272667;0.204202740296;6.57259240377e-05;0.00602469494273;0.127101290756;0.0352542261084;0.0369241511907
479;Task_1_3;IRHT_P_009104.tif;2_Cursiva;9;IRHT_P_009104;0.00855054153875;0.000923201851398;0.0188468495901;0.0507899953356;0.454610359536;0.026756161358;0.00175136477677;0.1431033194;0.0166928513273;0.123674228182;0.141242455231;0.0130586718726
480;Task_1_3;IRHT_P_001398.tif;7_Praegothica;3;IRHT_P_001398;0.0566501715032;0.000469434739096;0.0062331199346;0.00102901866432;0.0217523285771;0.0221345752229;0.00201069164386;0.00111796757657;0.014211846867;0.739844261253;0.0182573832336;0.116289200785
481;Task_1_3;IRHT_P_006668.tif;6_Hybrida;12;IRHT_P_006668;0.0760476706107;0.00459406649421;0.0539681643653;0.00161024700574;0.114874544637;0.000423685636678;0.00124779505245;0.453340784005;0.0309475723279;0.0297415611102;0.217318997741;0.0158849110141
482;Task_1_3;IRHT_P_006784.tif;2_Cursiva;10;IRHT_P_006784;0.000172424719634;0.0214913545119;0.00749882056364;0.0299337415153;0.544189712096;0.00326611726774;0.00106447308245;0.20188023065;0.102856323952;0.0115475656853;0.0747882613534;0.00131097460223
483;Task_1_3;IRHT_P_006367.tif;3_Half_Uncial;1;IRHT_P_006367;0.175312751875;0.00723916530718;0.0421403238281;0.0499155474026;0.0316344051549;0.441402601508;0.135166399087;0.0656953804198;0.031288178124;0.0162559213713;0.00218204461478;0.00176728130692
484;Task_1_3;IRHT_P_009319.tif;11_Textualis;6;IRHT_P_009319;0.000999737811125;0.0417829332184;0.40550384877;7.89108658837e-06;0.0709403512645;0.118087840488;0.172357128976;0.000199764712731;0.0019470528237;0.00761268080085;0.00377219421834;0.17678857583
485;Task_1_3;IRHT_P_009406.tif;2_Cursiva;10;IRHT_P_009406;0.030209550518;1.00859969194e-05;0.04763698322;0.000319799453804;0.360339207309;0.00993924169082;0.00135356164814;0.3669316265;0.000172848862081;0.00194970216279;0.162483794873;0.0186535977656
486;Task_1_3;IRHT_P_006883.tif;5_Humanistic_Cursive;12;IRHT_P_006883;0.00857000854349;0.00284235739274;0.0415304200043;0.00950399254536;0.00129535166253;0.00197148015194;0.0344403785163;0.568027808321;0.220815922672;0.00441741103465;0.0978905667992;0.00869430235685
487;Task_1_3;IRHT_P_008275.tif;11_Textualis;6;IRHT_P_008275;0.00137476627469;0.193120755451;0.567664000375;0.00156303562972;0.0280223343254;0.0464469487923;0.000190925906843;0.00162116915187;0.00601371137545;0.0250658276321;0.0178475058657;0.111069019219
488;Task_1_3;IRHT_P_008973.tif;11_Textualis;8;IRHT_P_008973;0.0962363061179;0.161149200368;0.638692308869;0.0195370503039;0.0370487037107;0.000171214044208;0.00119940309867;0.00256101987664;0.0172712065507;0.00222906552884;0.0225675593549;0.00133696217608
489;Task_1_3;IRHT_P_006322.tif;11_Textualis;4;IRHT_P_006322;0.000173533878868;0.00664914847834;0.296272690811;0.00215945221071;0.000724862511287;0.00206796333879;0.0616175173301;0.02226364802;0.0355508086901;0.414395003419;0.0127510134162;0.145374357896
490;Task_1_3;IRHT_P_006649.tif;3_Half_Uncial;1;IRHT_P_006649;0.00288028841634;0.0133146596097;0.0196405916309;0.0140891131849;0.00159360146426;0.587786218352;0.0964872072782;0.0871356498251;0.103178965666;0.0170473662335;0.0563902727901;0.000456065549278
491;Task_1_3;IRHT_P_006346.tif;11_Textualis;11;IRHT_P_006346;0.000413155196957;0.117569992224;0.621442460719;0.000306771950607;0.0186521153399;0.00388609283189;0.171021813422;0.000501912489832;0.0180790327323;0.0154181294692;0.019499027405;0.0132094962196
492;Task_1_3;IRHT_P_008758.tif;8_Semihybrida;8;IRHT_P_008758;0.00628222566605;0.00484130474762;0.0386663584971;0.0138354067366;0.283233109908;0.00162042329371;0.000403345930063;0.159004302779;0.023586335165;0.0373979772985;0.371874638491;0.0592545714879
493;Task_1_3;IRHT_P_006990.tif;11_Textualis;5;IRHT_P_006990;0.000598315581815;0.039062440852;0.738749277858;0.0339262784644;0.0117894840779;0.0246387554313;0.00313915108936;0.00240068356187;0.0262108630426;0.0835332908142;0.00647037812348;0.0294810811035
494;Task_1_3;IRHT_P_008054.tif;8_Semihybrida;9;IRHT_P_008054;0.00273256895228;0.00747770945561;0.00749777435855;0.121354485807;0.546180958311;0.0211607509682;0.000768678422665;0.0343898899855;0.00144307506628;0.000423212848021;0.17215674007;0.0844141557559
495;Task_1_3;IRHT_P_006968.tif;2_Cursiva;8;IRHT_P_006968;0.00517679203216;0.0128994819865;0.0193090132102;0.00199539868075;0.78684740416;0.00676454366914;0.00322605077309;0.00365274542648;0.00612353851516;0.00958167749277;0.103237848732;0.0411855053216
496;Task_1_3;IRHT_P_004843.tif;2_Cursiva;9;IRHT_P_004843;0.00135535261134;0.00136338560519;0.00602298937032;0.00063661782305;0.67642031062;0.0443162960448;8.30123319501e-06;0.000194718815694;0.102578619476;0.0623214542962;0.0209755646623;0.0838063894427
497;Task_1_3;IRHT_P_006430.tif;11_Textualis;10;IRHT_P_006430;0.0150041432374;0.185400648995;0.462240724891;0.0689331116295;0.0088332017265;0.0239866068296;0.00774825723558;0.186464470216;0.0127887554414;0.000700298396628;0.00494954812994;0.0229502332715
498;Task_1_3;IRHT_P_005958.tif;11_Textualis;5;IRHT_P_005958;0.0129434601707;0.011994915852;0.015353983389;0.0286358042009;0.0115339768813;0.00602779327454;9.36684615434e-05;0.343696838903;0.0623381666327;0.0361317998626;0.0471228270597;0.424126765312
499;Task_1_3;IRHT_P_006366.tif;2_Cursiva;10;IRHT_P_006366;0.00519937649342;0.00487127847566;0.0477144743037;0.00489658004719;0.553096217255;0.0234168108965;0.00307012878907;0.0281246827116;0.0261792673547;0.0669530379978;0.222919745365;0.0135584003106
500;Task_1_3;IRHT_P_004005.tif;8_Semihybrida;11;IRHT_P_004005;0.0005813044265;0.000436126013064;0.00673191146518;0.00340836638004;0.303240133984;0.00125191414901;0.00598135572031;0.000630907142821;0.121977334811;0.00124078169091;0.510035178219;0.0444846859985
501;Task_1_3;btv1b84267835_f13.tif;12_Uncial;1;btv1b84267835_f13;0.0435050614527;0.00586603359974;0.0126994735215;0.578191784286;0.0491571525513;0.0194100060805;0.000195489965261;8.405675571e-05;0.0130968048556;0.0013402218362;0.00397310831739;0.272480806778
502;Task_1_3;IRHT_P_003740.tif;2_Cursiva;8;IRHT_P_003740;0.000276562984832;0.0169339082697;0.00185810077554;0.00525036226697;0.515174433735;0.00492706248812;0.000134601024805;0.0185636919771;0.000683178116176;0.000665914154534;0.347535557302;0.0879966269059
503;Task_1_3;IRHT_P_001643.tif;7_Praegothica;3;IRHT_P_001643;0.0653003469556;0.00110319275615;0.233266775851;7.6996120439e-05;0.0004420367646;0.00100418434101;2.63125417384e-05;0.000167200753122;0.00242428167612;0.628074436178;0.0441026963124;0.0240115397496
504;Task_1_3;IRHT_P_006840.tif;6_Hybrida;10;IRHT_P_006840;9.27381165977e-05;0.0106335065943;0.0303447760328;0.00284982924989;0.00433402135415;0.00131977536469;0.00060501359485;0.401305694554;0.501560457998;0.000957268412764;0.0429799847424;0.00301693398539
505;Task_1_3;IRHT_P_008527.tif;6_Hybrida;10;IRHT_P_008527;0.000409779858625;0.00829237846132;0.0789631566876;0.00286163288785;0.0801236620539;0.230722151426;0.0142335231097;0.017920617881;0.440673251002;0.00109578328763;0.100107699364;0.0245963639809
506;Task_1_3;IRHT_P_003994.tif;7_Praegothica;3;IRHT_P_003994;0.0513386679877;0.00572701978538;0.0340557476472;0.000284287470298;0.00673720810358;0.00471689115633;0.000618400103442;0.00494762177894;0.0182845246703;0.847817575165;0.0234334343696;0.00203862176239
507;Task_1_3;IRHT_P_009157.tif;6_Hybrida;10;IRHT_P_009157;0.0103231078292;0.00182832376618;0.0158130827752;0.000693039492849;0.0759469640035;0.0633965329818;0.133472563178;0.100061634538;0.342619263005;0.00525766140653;0.228515857348;0.0220719696756
508;Task_1_3;IRHT_P_008461.tif;11_Textualis;5;IRHT_P_008461;9.57100664583e-05;0.00422112177362;0.623254958982;0.00103991291516;0.0143100918651;0.0063197856749;0.0126090570066;0.00790705621257;0.00219751962427;0.30343000176;0.0216736642643;0.00294111985546
509;Task_1_3;IRHT_P_007700.tif;8_Semihybrida;10;IRHT_P_007700;0.000823037694573;0.00746365086063;0.0310785969604;0.00471939982319;0.293688728349;0.20556180055;0.0272054930944;0.00036638343815;0.0466419341863;0.00431184122307;0.262884121636;0.115255012184
510;Task_1_3;IRHT_P_009337.tif;2_Cursiva;10;IRHT_P_009337;0.003140197356;0.0973297535658;0.000418502473316;0.00246262042094;0.704327889562;0.000589222029215;0.00121225066883;0.0200911068697;0.0122828928707;0.00632300769204;0.0984947100078;0.053327846484
511;Task_1_3;IRHT_P_008869.tif;8_Semihybrida;12;IRHT_P_008869;0.00734328459839;0.00489992500358;0.00846110185239;0.0211334117455;0.0120327616711;0.00255616476991;0.0107140939784;0.0213562855368;0.0614015009299;0.0576815503539;0.782046443859;0.010373475701
512;Task_1_3;IRHT_P_008955.tif;11_Textualis;6;IRHT_P_008955;2.6907456255e-05;0.0185425140065;0.398896356917;0.00414226166511;0.0073246100408;0.00650766317495;0.00459596178407;0.0630973703753;0.0581995836486;0.00506668328225;0.000466898809931;0.433133188839
513;Task_1_3;IRHT_P_007885.tif;11_Textualis;7;IRHT_P_007885;0.00225360375613;0.00631929900315;0.796299530751;0.000446032707912;0.0973978690678;0.0449188814636;0.0169671398772;0.000965974569963;0.00292203371656;0.0143982389544;0.00308240455509;0.0140289915771
514;Task_1_3;IRHT_P_008340.tif;9_Semitextualis;6;IRHT_P_008340;0.00394941182253;0.0489349036564;0.17748739182;0.0081967226235;0.108663745067;0.0431359205369;0.000238648840685;0.0255146082273;0.00986956519695;0.0133614909705;0.0110529921589;0.54959459908
515;Task_1_3;IRHT_P_007540.tif;8_Semihybrida;12;IRHT_P_007540;0.0330236440336;0.00429006475263;0.020498728239;0.00318533178668;8.42002711592e-05;0.0245520615738;0.00053310821992;0.0269449887417;0.104761715975;0.0168656346183;0.648925416414;0.116335105375
516;Task_1_3;IRHT_P_007635.tif;2_Cursiva;8;IRHT_P_007635;0.0269696071392;0.0106923571494;0.0335890310358;0.00276548191742;0.682617705189;0.0330245855664;0.0204654756918;0.000452877827086;0.00640840298235;0.000508430748146;0.177520048902;0.00498599585184
517;Task_1_3;IRHT_P_004654.tif;7_Praegothica;3;IRHT_P_004654;0.36917974449;0.00244429454245;0.000662442023339;0.00144295712601;0.0130090048718;0.0721795525423;0.00132470826277;0.00927756413277;0.00320181862985;0.522897126953;0.0019417642242;0.00243902220125
518;Task_1_3;IRHT_P_006647.tif;1_Caroline;1;IRHT_P_006647;0.700233729483;0.00283192989353;0.0319020355867;0.0210785780626;0.000870651830101;0.183394048035;0.013640198681;0.000165619375674;0.0155460822127;0.00405142453619;0.0124267052242;0.0138589970789
519;Task_1_3;IRHT_P_003518.tif;2_Cursiva;11;IRHT_P_003518;0.00358475944934;0.000700010494795;0.00304790243745;0.00657828294599;0.701275423114;0.00128452891795;0.00136966165393;0.0240154457051;0.0145438921908;0.0371243234566;0.20369638917;0.0027793804634
520;Task_1_3;IRHT_P_009050.tif;2_Cursiva;10;IRHT_P_009050;0.000919775996763;0.0042652646443;0.00643421598183;0.00412420019592;0.342312083981;0.00193799469827;0.00252655375372;0.000538197606594;0.0109836078395;0.00362677362362;0.614911337622;0.00741999405686
521;Task_1_3;btv1b84900617_f75_2.tif;3_Half_Uncial;1;btv1b84900617_f75_2;0.220622203762;0.00241239730768;0.0127816980354;0.000847084208507;0.101259951178;0.605612684745;6.50723135443e-05;0.00551312179525;0.0225645984374;0.00201057114645;0.00225274761874;0.0240578694519
522;Task_1_3;IRHT_P_005289.tif;6_Hybrida;12;IRHT_P_005289;0.000856922404407;0.000898912678507;0.00841855614682;0.00688377407527;0.0153769391365;0.00105125087639;9.06055018272e-05;0.357877310762;0.298785376115;0.00101946475335;0.143855409564;0.164885477986
523;Task_1_3;IRHT_P_008535.tif;6_Hybrida;12;IRHT_P_008535;0.0136452942334;0.000215078022908;0.132859566417;0.00110974519362;0.0439235398344;0.00777624158295;0.0604900796649;0.0769969073779;0.505372753525;0.00186034687024;0.0554343585442;0.100316088733
524;Task_1_3;IRHT_P_006324.tif;11_Textualis;5;IRHT_P_006324;0.0210729282791;0.000113442667672;0.2397660596;0.0012009319666;0.00321128953261;0.00612431657904;0.000193374908183;0.00127003702818;0.155662135444;0.000337882958671;0.00858268836627;0.56246491267
525;Task_1_3;IRHT_P_005174.tif;11_Textualis;7;IRHT_P_005174;0.00413160170218;0.028925407891;0.795924115122;0.000302710443064;0.0533754906708;0.00291420458646;0.00175907519833;0.000281597292254;0.00991510583493;0.00146809776766;0.00586097001296;0.0951416234782
526;Task_1_3;IRHT_P_009094.tif;11_Textualis;9;IRHT_P_009094;0.02281771965;0.147015346506;0.430796436249;0.000943280018297;0.188782212376;0.0220906995939;0.000175383362062;0.0115006252509;0.0207855070276;0.146879518802;0.00680968318556;0.00140358797901
527;Task_1_3;IRHT_P_008716.tif;1_Caroline;1;IRHT_P_008716;0.468192328099;0.000350436779465;0.0032691624157;0.000384800953714;0.00431374228414;0.050100176449;7.79489568056e-05;0.167396193981;0.287821637528;0.000126581912677;0.00965715733971;0.00830983330165
528;Task_1_3;IRHT_P_006365.tif;2_Cursiva;10;IRHT_P_006365;0.00386153227815;0.000949701405585;0.193879483836;0.000881555588272;0.577931402823;0.00904152399459;0.000721391383735;0.119380080616;0.00716969687153;0.0611704849297;0.0199639917189;0.00504915455436
529;Task_1_3;IRHT_P_004623.tif;6_Hybrida;9;IRHT_P_004623;0.000642116263692;0.0339329295087;0.00459989420684;0.000283302729321;0.0129923254321;0.018782927523;0.000223207919543;0.0866157074797;0.119655104124;0.00750174400998;0.25281084038;0.461959900423
530;Task_1_3;IRHT_P_001737.tif;9_Semitextualis;4;IRHT_P_001737;0.000301910636114;0.00899322084779;0.003473965507;0.00120174109144;0.223102068395;0.00158183052002;0.0373892050454;0.00303185687187;0.000762112529844;0.0509317362047;0.00301470232998;0.666215650021
531;Task_1_3;IRHT_P_005668.tif;1_Caroline;2;IRHT_P_005668;0.716248527536;0.00138686757953;0.157624587866;0.0075019417705;0.00679903772892;0.0113231655094;0.00220600311631;0.000808118133863;0.00802600051941;0.0407377626816;0.0132657649593;0.0340722225983
532;Task_1_3;315556101_MS0364_0056.tif;12_Uncial;1;315556101_MS0364_0056;0.00110585380598;5.98152178525e-05;0.0110368266326;0.750283270524;0.00438063257449;0.115886810395;0.000144717136516;0.0115215416006;0.0352459057422;0.00656566423288;0.00938274919662;0.0543862129414
533;Task_1_3;IRHT_P_004855.tif;2_Cursiva;6;IRHT_P_004855;0.0043188631224;0.0650672685004;0.0270908796304;0.00163760222901;0.22456895277;0.00241730861736;0.00217754005238;0.00117560638289;0.314546239238;0.00560461281177;0.00503178453437;0.346363342111
534;Task_1_3;IRHT_P_006489.tif;7_Praegothica;3;IRHT_P_006489;0.204338936965;0.0558433181729;0.00506547630169;0.0047599008787;0.171548519621;0.00228352566818;0.000246461806192;0.0197921112634;0.00159611797816;0.344831314961;0.00853516956075;0.181159146823
535;Task_1_3;IRHT_P_006872.tif;8_Semihybrida;11;IRHT_P_006872;0.0240797148821;0.000671288143499;0.00844803707346;8.15488396564e-05;0.000536118939538;0.0876534500435;0.000596901535014;0.1578399685;0.024978929038;0.0120179448546;0.674473626341;0.00862247180942
536;Task_1_3;IRHT_P_006672.tif;9_Semitextualis;10;IRHT_P_006672;0.0033924251402;0.039639721522;0.0806207943655;0.101698728353;0.000877432085806;0.0143002793156;0.179866848143;0.000684804499945;0.173892351373;0.0036598722413;0.00904826467114;0.392318478289
537;Task_1_3;IRHT_P_008909.tif;6_Hybrida;11;IRHT_P_008909;0.0981638579554;0.00784544028441;0.0159443083799;0.0185113245687;0.00253923650816;0.0089769341785;2.06825264423e-05;0.00734070754572;0.502667365547;0.00298994489162;0.315001656334;0.0199985412804
538;Task_1_3;IRHT_P_008759.tif;8_Semihybrida;8;IRHT_P_008759;0.00476705105573;0.00157935123791;0.0466350334559;0.00117523850872;0.0245597764434;0.0535260637289;2.40268401995e-06;0.123066083487;0.384633398478;0.0193162472035;0.221204845806;0.119534507912
539;Task_1_3;IRHT_P_004162.tif;7_Praegothica;3;IRHT_P_004162;0.00448803601821;0.214637156769;0.000455878637106;6.6760157e-06;0.00946458390048;0.109049423351;6.34324924749e-05;0.0243554267554;0.00570173738948;0.569289691455;0.0305930609218;0.0318948962946
540;Task_1_3;315556101_MS0364_0111.tif;12_Uncial;1;315556101_MS0364_0111;0.000120597500354;0.00191980873728;0.0251766716494;0.836396125513;0.00119560791134;0.00241042488278;0.000215348814731;0.0260347610512;0.00371059259754;0.00714094867935;0.0610964994686;0.0345826131946
541;Task_1_3;IRHT_P_008391.tif;8_Semihybrida;12;IRHT_P_008391;0.000118461806901;0.00538367021283;0.0512948945552;2.30432696602e-05;0.00862789011715;0.0397764584326;5.66193971519e-05;0.445106330526;0.0562332433579;0.000345910091222;0.382828752262;0.0102047259714
542;Task_1_3;IRHT_P_003918.tif;7_Praegothica;3;IRHT_P_003918;0.000374896262205;0.00392679139816;0.000311096882043;0.00311524416684;0.00483745823053;0.00014294086391;0.00611882652995;0.000143585831427;0.0239998475602;0.90572783701;0.0255373721352;0.02576410313
543;Task_1_3;IRHT_P_006697.tif;2_Cursiva;7;IRHT_P_006697;0.0206868469202;0.0540632351081;0.00577434413609;0.0002884553243;0.755681957642;0.00918902438145;0.000420376769375;0.000126020171987;0.00129699714473;0.0308534421451;0.10275758396;0.0188617162964
544;Task_1_3;IRHT_P_008985.tif;6_Hybrida;9;IRHT_P_008985;0.001612195555;0.0262004848665;0.00611794813509;0.000152494048527;0.231767195781;0.0103899226029;0.0117363353537;0.00265744545269;0.40325250342;0.0103114246552;0.0538652955657;0.241936754564
545;Task_1_3;B490076101_MS0378_0050.tif;10_Textualis_meridionalis;6;B490076101_MS0378_0050;0.002639357367;0.818365415522;0.00276615123176;0.00807769175128;0.0370843168591;0.079467394173;9.7971180468e-05;2.6951763063e-05;0.00456070202821;0.00553043632997;0.0250404792383;0.0163431325564
546;Task_1_3;IRHT_P_003483.tif;2_Cursiva;9;IRHT_P_003483;0.00151050846844;0.000462247552439;0.0133360018304;0.00421053638545;0.767913993933;0.000727981957568;5.5891193721e-05;5.73499220725e-05;0.00992764340257;0.00191415446658;0.0934763037534;0.106407387134
547;Task_1_3;IRHT_P_003764.tif;2_Cursiva;8;IRHT_P_003764;0.00032328122325;6.03464841428e-05;0.0333255107998;0.000430177896542;0.688635286829;0.00559359808888;0.00190108257975;0.000443531716399;0.000280448936592;0.0189635120071;0.196258724653;0.0537844987853
548;Task_1_3;btv1b9072534c_f43.tif;10_Textualis_meridionalis;7;btv1b9072534c_f43;0.000283008298006;0.854352551765;0.0352597673214;0.000538765749123;0.00323299275597;0.000527673293123;0.0365590809421;0.00149283912184;0.0299303826692;0.000705180496068;0.0188764316571;0.0182413259315
549;Task_1_3;IRHT_P_003688.tif;2_Cursiva;12;IRHT_P_003688;0.0130634492794;0.0327224105136;0.00610773968184;0.000684099791793;0.568211111968;0.227034725275;0.00460558149243;0.000360303172523;0.0651142975822;0.000137577417638;0.0733449945771;0.00861370924764
550;Task_1_3;IRHT_P_007846.tif;6_Hybrida;11;IRHT_P_007846;0.0841589425809;0.00124093980013;0.0334812279743;0.00545536915796;0.105086044436;0.00201250154471;0.00012867906241;0.111770391504;0.295704068815;0.000913530022471;0.35323923392;0.00680907118218
551;Task_1_3;IRHT_P_007712.tif;1_Caroline;2;IRHT_P_007712;0.332062896028;0.00475068721829;0.000484621636553;0.00211744235179;0.0250994472841;0.0953127313399;0.131079100424;0.00139327929308;0.000916254933383;0.211659692515;0.0468791088274;0.148244738149
552;Task_1_3;IRHT_P_003837.tif;7_Praegothica;3;IRHT_P_003837;0.00022519392616;0.0075728985334;0.00897568891235;0.000173984203014;0.00369322197833;0.0283312835657;0.00174151740296;0.00111989917007;0.0477494260189;0.845911767302;0.0129598160403;0.0415453029472
553;Task_1_3;IRHT_P_009226.tif;10_Textualis_meridionalis;8;IRHT_P_009226;0.00135456277387;0.638266077853;0.00160361273699;0.000406931753898;0.0373465300779;0.00203028799861;0.065019313343;0.0140730526871;0.0555897208231;0.00452585268469;0.00736806726828;0.17241599
554;Task_1_3;IRHT_P_006581.tif;1_Caroline;2;IRHT_P_006581;0.519784406618;0.000468498210266;0.00391615286449;0.0596388172989;0.00442314774038;0.000537297395057;0.0182015326526;0.325434288374;0.0001587680282;0.0235013532353;0.0241492882969;0.0197864492859
555;Task_1_3;IRHT_P_008269.tif;9_Semitextualis;10;IRHT_P_008269;0.00506366072649;0.00386238800715;0.0125779478379;0.00192163625298;0.0104499587115;0.0848294139901;0.0015448979317;0.0104142086939;0.0654788337293;0.00105779975686;0.158661469377;0.644137784986
556;Task_1_3;IRHT_P_006928.tif;7_Praegothica;3;IRHT_P_006928;0.0827523488413;0.00596890776692;0.000317029572624;0.0946231504938;0.125228797569;0.00770495049821;0.157360999348;0.00035358322258;0.00188576844287;0.389135612564;0.0349863913367;0.0996824603438
557;Task_1_3;IRHT_P_008009.tif;1_Caroline;1;IRHT_P_008009;0.333541112872;0.129772480946;0.00571944137803;0.183540008213;0.00149944542465;0.270520584963;0.00489274818334;0.0225985047496;0.0221594335108;0.00116249204263;0.00975199112637;0.0148417565907
558;Task_1_3;IRHT_P_008483.tif;7_Praegothica;3;IRHT_P_008483;0.00354497527566;0.021235231999;0.00955654831124;0.0129803898315;0.0162596735351;0.0363895517775;5.99990367114e-05;0.00228057215535;0.00533961386606;0.484033640572;0.0155531679096;0.39276663573
559;Task_1_3;IRHT_P_007165.tif;11_Textualis;7;IRHT_P_007165;0.000627000274079;0.128648148395;0.640614205147;0.00202987881162;0.0208555456762;0.028966093756;0.0280013106797;0.0503342239761;0.000930141966012;0.000437187724071;0.0965984646533;0.00195779894086
560;Task_1_3;IRHT_P_005657.tif;1_Caroline;2;IRHT_P_005657;0.459697977092;0.0388415744918;0.00106227830815;0.000290169232161;0.0391599777713;0.00042740637358;4.1920040701e-06;0.447467958547;0.00548164227647;0.00209378007723;0.00412163875971;0.00135140506696
561;Task_1_3;IRHT_P_006407.tif;2_Cursiva;10;IRHT_P_006407;0.000374977774149;0.0601040223822;0.0102806251888;0.00510052276118;0.56114031026;0.0155110916698;0.0046241521717;0.00205212441736;0.00110031301093;0.018223145875;0.241467030332;0.0800216841567
562;Task_1_3;IRHT_P_006976.tif;7_Praegothica;3;IRHT_P_006976;0.258715434734;0.0245828968702;0.0307037866787;0.0803576175679;0.0585838586801;0.0261406968362;0.0250305422909;0.148915942823;0.0175973977004;0.135249072393;0.0327553374475;0.161367415978
563;Task_1_3;IRHT_P_003011.tif;1_Caroline;2;IRHT_P_003011;0.723621114041;5.1130032015e-05;0.0288122594969;0.000236244816803;0.0570485241332;0.00131272772007;0.148919339732;0.000206614394329;0.00572805679859;0.0104081866695;0.0111277110555;0.0125280911097
564;Task_1_3;IRHT_P_008671.tif;6_Hybrida;12;IRHT_P_008671;0.0082266693808;0.00851537891203;0.00538072350586;0.00577859049228;0.00153309124839;0.0102468277458;4.3543180883e-05;0.13208878621;0.238551314244;0.00177111429759;0.530048396162;0.0578155646207
565;Task_1_3;IRHT_P_003486.tif;8_Semihybrida;11;IRHT_P_003486;0.000642026638448;0.00299208245578;0.011560381351;0.0212742040251;0.307615606662;0.132722870871;6.61703481284e-05;0.000568208494915;0.106245149585;0.0102889602758;0.402293386864;0.00373095242803
566;Task_1_3;IRHT_P_007294.tif;6_Hybrida;10;IRHT_P_007294;0.00354710202489;0.00176942804013;0.00907486879612;0.00426096394972;0.193875016714;0.00348131215724;0.00367846923364;0.00104061087446;0.518726054557;0.00806316369988;0.00746914511384;0.245013864839
567;Task_1_3;IRHT_P_003536.tif;7_Praegothica;3;IRHT_P_003536;0.105123483348;0.0223689633105;0.000338682933093;0.00579914103575;0.0357259264192;0.0124463364185;0.025069047205;0.00415562187801;0.000155008170011;0.662055907827;0.0136660946249;0.11309578683
568;Task_1_3;IRHT_P_007725.tif;8_Semihybrida;11;IRHT_P_007725;0.00173481472445;0.00032712451293;0.0300847705183;0.00167874843753;0.261673296195;0.0324840887472;0.00572787740172;0.0572694567569;0.0631079345139;0.00171894306247;0.140239436696;0.403953508434
569;Task_1_3;IRHT_P_006712.tif;2_Cursiva;6;IRHT_P_006712;0.00145015195701;0.00413592315695;0.00078256176013;0.00733428431362;0.580429331577;0.0045912519175;0.000268795395748;0.198869441966;0.00470792334402;0.00714911286855;0.124388295957;0.0658929257862
570;Task_1_3;IRHT_P_001655.tif;7_Praegothica;3;IRHT_P_001655;0.346536252406;0.000903087429366;0.309924404754;1.45224497639e-05;0.00083461139232;0.000622817956205;0.00193418663001;0.000267068749334;0.000517994016214;0.315065354842;0.0224440706487;0.000935628726004
571;Task_1_3;IRHT_P_007631.tif;7_Praegothica;3;IRHT_P_007631;0.014752076477;0.00133401291674;0.0414865249942;0.00931895902537;0.00352085991717;0.00226767943318;0.143390527625;0.0464954863604;0.0683010175386;0.65219222535;0.0129941745532;0.00394645580954
572;Task_1_3;IRHT_P_005748.tif;1_Caroline;2;IRHT_P_005748;0.693647601918;0.00211369564954;0.00413988762792;0.0212236030721;0.00437734649247;0.00917168279046;0.00477479631878;0.209892531785;0.0036227100397;0.00755077631866;0.0302677456159;0.00921762237151
573;Task_1_3;IRHT_P_004981.tif;12_Uncial;1;IRHT_P_004981;0.224058310112;0.000132907711441;0.104488897373;0.52709294025;0.00480446143404;0.0213560048978;0.00104211984672;0.00739962518654;0.00916636962621;0.00189174945473;0.00460149727951;0.0939651168279
574;Task_1_3;IRHT_P_008010.tif;1_Caroline;1;IRHT_P_008010;0.196642377349;0.00122971938482;0.00278161058923;0.442017093756;0.00862246805543;0.290023620812;0.0213392352247;3.9250478244e-05;0.00343366500169;0.00952545619917;0.0020236015713;0.0223219015786
575;Task_1_3;IRHT_P_005655.tif;1_Caroline;2;IRHT_P_005655;0.657797211105;0.0128150638457;0.0013469850614;0.000759457488879;0.132279638057;0.000840725980386;1.53883698751e-05;0.00842630406868;0.00731865612129;0.148095057517;0.0267553405639;0.003550171821
